"stcd","state_code","district","urbanindex","grouping","ballot_party","percent","winner","incumbent_party","Total.Population","Percentage.Women","Median.Household.Income","Mean.Household.Income","Median.Age","Percentage.Retirees..65..","Percentage.Bachelors.Degree.in.Population.over.25","Unemployment.Rate..16.and.over."
"CA-22","CA",22,11.14961,"Suburban-Exurban","DEM",37.8622607671048,"false","vacant",775019,0.483,54697,73829,30.3,0.09561572,0.073,0.048
"CA-22","CA",22,11.14961,"Suburban-Exurban","REP",8.74691464324666,"false","vacant",775019,0.483,54697,73829,30.3,0.09561572,0.073,0.048
"CA-22","CA",22,11.14961,"Suburban-Exurban","DEM",14.4147867516216,"false","vacant",775019,0.483,54697,73829,30.3,0.09561572,0.073,0.048
"CA-22","CA",22,11.14961,"Suburban-Exurban","DEM",19.407611503358,"false","vacant",775019,0.483,54697,73829,30.3,0.09561572,0.073,0.048
"CA-22","CA",22,11.14961,"Suburban-Exurban","REP",16.1586590896045,"false","vacant",775019,0.483,54697,73829,30.3,0.09561572,0.073,0.048
"CA-22","CA",22,11.14961,"Suburban-Exurban","REP",6.18908214224212,"false","vacant",775019,0.483,54697,73829,30.3,0.09561572,0.073,0.048
"CA-22","CA",22,11.14961,"Suburban-Exurban","REP",35.0829458699271,"true","vacant",775019,0.483,54697,73829,30.3,0.09561572,0.073,0.048
"MA-02","MA",2,11.14515,"Suburban-Exurban","DEM",66.1994129093968,"true","DEM",785076,0.505,88327,124258,39.7,0.177210869,0.242,0.031
"MA-02","MA",2,11.14515,"Suburban-Exurban","REP",33.6994403949119,"false","DEM",785076,0.505,88327,124258,39.7,0.177210869,0.242,0.031
"MA-02","MA",2,11.14515,"Suburban-Exurban","",0.101146695691371,"","DEM",785076,0.505,88327,124258,39.7,0.177210869,0.242,0.031
"MA-02","MA",2,11.14515,"Suburban-Exurban","",2.63860945281836,"","DEM",785076,0.505,88327,124258,39.7,0.177210869,0.242,0.031
"TX-08","TX",8,11.14212,"Suburban-Exurban","REP",68.0661249599943,"true","REP",827950,0.5,83466,115576,36.1,0.124935081,0.225,0.023
"TX-08","TX",8,11.14212,"Suburban-Exurban","LIB",1.38953095551367,"false","REP",827950,0.5,83466,115576,36.1,0.124935081,0.225,0.023
"TX-08","TX",8,11.14212,"Suburban-Exurban","DEM",30.544344084492,"false","REP",827950,0.5,83466,115576,36.1,0.124935081,0.225,0.023
"UT-01","UT",1,11.14186,"Suburban-Exurban","REP",66.9747015989791,"true","REP",850432,0.495,86951,111939,32,0.11368575,0.252,0.017
"UT-01","UT",1,11.14186,"Suburban-Exurban","DEM",33.0252984010209,"false","REP",850432,0.495,86951,111939,32,0.11368575,0.252,0.017
"FL-17","FL",17,11.13713,"Suburban-Exurban","REP",63.8390730719127,"true","REP",839779,0.515,70558,94705,55.1,0.345458746,0.199,0.02
"FL-17","FL",17,11.13713,"Suburban-Exurban","DEM",35.5224874177202,"false","REP",839779,0.515,70558,94705,55.1,0.345458746,0.199,0.02
"FL-17","FL",17,11.13713,"Suburban-Exurban","NPA",0.63843951036711,"false","REP",839779,0.515,70558,94705,55.1,0.345458746,0.199,0.02
"CA-20","CA",20,11.13707,"Suburban-Exurban","REP",67.2465643249292,"true","DEM",793325,0.499,82983,109435,35.3,0.14616204,0.183,0.028
"CA-20","CA",20,11.13707,"Suburban-Exurban","DEM",32.7534356750708,"false","DEM",793325,0.499,82983,109435,35.3,0.14616204,0.183,0.028
"TX-34","TX",34,11.11507,"Suburban-Exurban","REP",44.2312126689428,"false","DEM",790190,0.503,48801,65789,31,0.132330199,0.137,0.038
"TX-34","TX",34,11.11507,"Suburban-Exurban","DEM",52.7346975208087,"true","DEM",790190,0.503,48801,65789,31,0.132330199,0.137,0.038
"TX-34","TX",34,11.11507,"Suburban-Exurban","IND",3.03408981024851,"false","DEM",790190,0.503,48801,65789,31,0.132330199,0.137,0.038
"TX-34","TX",34,11.11507,"Suburban-Exurban","REP",1.56180123155251,"false","vacant",790190,0.503,48801,65789,31,0.132330199,0.137,0.038
"TX-34","TX",34,11.11507,"Suburban-Exurban","DEM",4.1625098902611,"false","vacant",790190,0.503,48801,65789,31,0.132330199,0.137,0.038
"TX-34","TX",34,11.11507,"Suburban-Exurban","REP",50.9099040214662,"true","vacant",790190,0.503,48801,65789,31,0.132330199,0.137,0.038
"TX-34","TX",34,11.11507,"Suburban-Exurban","DEM",43.3657848567202,"false","vacant",790190,0.503,48801,65789,31,0.132330199,0.137,0.038
"MA-01","MA",1,11.06145,"Suburban-Exurban","DEM",61.4803489873205,"true","DEM",772032,0.51,68956,96674,42.1,0.198863519,0.191,0.029
"MA-01","MA",1,11.06145,"Suburban-Exurban","REP",38.3722245406573,"false","DEM",772032,0.51,68956,96674,42.1,0.198863519,0.191,0.029
"MA-01","MA",1,11.06145,"Suburban-Exurban","",0.147426472022122,"","DEM",772032,0.51,68956,96674,42.1,0.198863519,0.191,0.029
"MA-01","MA",1,11.06145,"Suburban-Exurban","",2.82840416694293,"","DEM",772032,0.51,68956,96674,42.1,0.198863519,0.191,0.029
"FL-08","FL",8,11.05486,"Suburban-Exurban","REP",64.9102300355339,"true","REP",801682,0.507,73344,99322,48.9,0.268806085,0.213,0.023
"FL-08","FL",8,11.05486,"Suburban-Exurban","DEM",35.0897699644661,"false","REP",801682,0.507,73344,99322,48.9,0.268806085,0.213,0.023
"MD-06","MD",6,11.05104,"Suburban-Exurban","REP",45.152848306149,"false","DEM",792577,0.502,96041,126053,39.7,0.162129358,0.228,0.028
"MD-06","MD",6,11.05104,"Suburban-Exurban","DEM",54.7176655044111,"true","DEM",792577,0.502,96041,126053,39.7,0.162129358,0.228,0.028
"MD-06","MD",6,11.05104,"Suburban-Exurban","",0.129486189439855,"","DEM",792577,0.502,96041,126053,39.7,0.162129358,0.228,0.028
"NC-06","NC",6,11.04841,"Suburban-Exurban","DEM",53.8818832577858,"true","REP",751852,0.522,61429,87520,39,0.170794252,0.215,0.027
"NC-06","NC",6,11.04841,"Suburban-Exurban","REP",45.0331662792763,"false","REP",751852,0.522,61429,87520,39,0.170794252,0.215,0.027
"NC-06","NC",6,11.04841,"Suburban-Exurban","LIB",1.08495046293794,"false","REP",751852,0.522,61429,87520,39,0.170794252,0.215,0.027
"DE-01","DE",1,11.04734,"Suburban-Exurban","DEM",55.4660565118585,"true","DEM",1018396,0.514,82174,104569,41.5,0.208347244,0.21,0.027
"DE-01","DE",1,11.04734,"Suburban-Exurban","REP",42.9639969285006,"false","DEM",1018396,0.514,82174,104569,41.5,0.208347244,0.21,0.027
"DE-01","DE",1,11.04734,"Suburban-Exurban","LIB",0.955646678086344,"false","DEM",1018396,0.514,82174,104569,41.5,0.208347244,0.21,0.027
"DE-01","DE",1,11.04734,"Suburban-Exurban","IND",0.608704032431054,"false","DEM",1018396,0.514,82174,104569,41.5,0.208347244,0.21,0.027
"DE-01","DE",1,11.04734,"Suburban-Exurban","W",0.000932641520578735,"false","DEM",1018396,0.514,82174,104569,41.5,0.208347244,0.21,0.027
"DE-01","DE",1,11.04734,"Suburban-Exurban","W",0.00466320760289368,"false","DEM",1018396,0.514,82174,104569,41.5,0.208347244,0.21,0.027
"OK-05","OK",5,11.04301,"Suburban-Exurban","REP",58.9967777580305,"true","REP",807931,0.509,68269,98507,37.6,0.162199495,0.25,0.024
"OK-05","OK",5,11.04301,"Suburban-Exurban","DEM",37.3992566434593,"false","REP",807931,0.509,68269,98507,37.6,0.162199495,0.25,0.024
"OK-05","OK",5,11.04301,"Suburban-Exurban","IND",3.6039655985102,"false","REP",807931,0.509,68269,98507,37.6,0.162199495,0.25,0.024
"TX-28","TX",28,11.00937,"Suburban-Exurban","DEM",56.6508234640448,"true","DEM",777758,0.503,60356,79462,33.7,0.124984892,0.151,0.032
"TX-28","TX",28,11.00937,"Suburban-Exurban","REP",43.3491765359552,"false","DEM",777758,0.503,60356,79462,33.7,0.124984892,0.151,0.032
"FL-11","FL",11,10.99759,"Suburban-Exurban","REP",63.070827809399,"true","REP",822462,0.511,78966,110304,44.9,0.25725687,0.233,0.019
"FL-11","FL",11,10.99759,"Suburban-Exurban","DEM",35.40839352253,"false","REP",822462,0.511,78966,110304,44.9,0.25725687,0.233,0.019
"FL-11","FL",11,10.99759,"Suburban-Exurban","NPA",1.520778668071,"false","REP",822462,0.511,78966,110304,44.9,0.25725687,0.233,0.019
"OR-05","OR",5,10.97807,"Suburban-Exurban","REP",50.9100796337474,"true","DEM",719249,0.501,86573,116800,41.8,0.199523392,0.25,0.021
"OR-05","OR",5,10.97807,"Suburban-Exurban","DEM",48.8319719388554,"false","DEM",719249,0.501,86573,116800,41.8,0.199523392,0.25,0.021
"OR-05","OR",5,10.97807,"Suburban-Exurban","",0.257948427397198,"","DEM",719249,0.501,86573,116800,41.8,0.199523392,0.25,0.021
"WI-01","WI",1,10.97015,"Suburban-Exurban","DEM",45.1445323016482,"false","REP",729535,0.501,71781,94789,40.5,0.178639819,0.206,0.021
"WI-01","WI",1,10.97015,"Suburban-Exurban","REP",54.0471371070938,"true","REP",729535,0.501,71781,94789,40.5,0.178639819,0.206,0.021
"WI-01","WI",1,10.97015,"Suburban-Exurban","OTH",0.746841627695959,"false","REP",729535,0.501,71781,94789,40.5,0.178639819,0.206,0.021
"WI-01","WI",1,10.97015,"Suburban-Exurban","",0.0614889635619726,"","REP",729535,0.501,71781,94789,40.5,0.178639819,0.206,0.021
"TX-05","TX",5,10.95429,"Suburban-Exurban","LIB",2.02533437124054,"false","REP",787249,0.501,74111,93375,37.1,0.148862685,0.168,0.029
"TX-05","TX",5,10.95429,"Suburban-Exurban","DEM",33.9348477342958,"false","REP",787249,0.501,74111,93375,37.1,0.148862685,0.168,0.029
"TX-05","TX",5,10.95429,"Suburban-Exurban","REP",63.9704668223527,"true","REP",787249,0.501,74111,93375,37.1,0.148862685,0.168,0.029
"TX-05","TX",5,10.95429,"Suburban-Exurban","W",0.0693510721109617,"false","REP",787249,0.501,74111,93375,37.1,0.148862685,0.168,0.029
"TN-05","TN",5,10.9531,"Suburban-Exurban","IND",0.511580612360185,"false","DEM",784695,0.51,86017,122728,39,0.156081025,0.299,0.016
"TN-05","TN",5,10.9531,"Suburban-Exurban","DEM",42.3219975144052,"false","DEM",784695,0.51,86017,122728,39,0.156081025,0.299,0.016
"TN-05","TN",5,10.9531,"Suburban-Exurban","REP",55.8391142243814,"true","DEM",784695,0.51,86017,122728,39,0.156081025,0.299,0.016
"TN-05","TN",5,10.9531,"Suburban-Exurban","IND",0.944526042255112,"false","DEM",784695,0.51,86017,122728,39,0.156081025,0.299,0.016
"TN-05","TN",5,10.9531,"Suburban-Exurban","IND",0.382781606598124,"false","DEM",784695,0.51,86017,122728,39,0.156081025,0.299,0.016
"LA-01","LA",1,10.95037,"Suburban-Exurban","DEM",25.1868515513596,"false","REP",775766,0.509,69732,99302,39.8,0.18538451,0.217,0.026
"LA-01","LA",1,10.95037,"Suburban-Exurban","REP",72.8024454606546,"true","REP",775766,0.509,69732,99302,39.8,0.18538451,0.217,0.026
"LA-01","LA",1,10.95037,"Suburban-Exurban","LIB",2.01070298798577,"false","REP",775766,0.509,69732,99302,39.8,0.18538451,0.217,0.026
"IL-13","IL",13,10.9285,"Suburban-Exurban","DEM",56.6132960670793,"true","REP",739838,0.508,59843,83717,37.3,0.175251879,0.186,0.034
"IL-13","IL",13,10.9285,"Suburban-Exurban","REP",43.380315432222,"false","REP",739838,0.508,59843,83717,37.3,0.175251879,0.186,0.034
"IL-13","IL",13,10.9285,"Suburban-Exurban","W",0.00638850069874226,"false","REP",739838,0.508,59843,83717,37.3,0.175251879,0.186,0.034
"NE-01","NE",1,10.91282,"Suburban-Exurban","REP",57.9105146416329,"true","REP",659903,0.494,74193,94549,36.1,0.159773482,0.242,0.015
"NE-01","NE",1,10.91282,"Suburban-Exurban","DEM",42.0894853583671,"false","REP",659903,0.494,74193,94549,36.1,0.159773482,0.242,0.015
"NE-01","NE",1,10.91282,"Suburban-Exurban","DEM",47.3082901554404,"false","vacant",659903,0.494,74193,94549,36.1,0.159773482,0.242,0.015
"NE-01","NE",1,10.91282,"Suburban-Exurban","REP",52.6917098445596,"true","vacant",659903,0.494,74193,94549,36.1,0.159773482,0.242,0.015
"TX-15","TX",15,10.90763,"Suburban-Exurban","REP",53.3139332012193,"true","DEM",776813,0.501,55382,78067,32.5,0.128365514,0.161,0.032
"TX-15","TX",15,10.90763,"Suburban-Exurban","LIB",1.85266872518747,"false","DEM",776813,0.501,55382,78067,32.5,0.128365514,0.161,0.032
"TX-15","TX",15,10.90763,"Suburban-Exurban","DEM",44.8333980735932,"false","DEM",776813,0.501,55382,78067,32.5,0.128365514,0.161,0.032
"CA-24","CA",24,10.90673,"Suburban-Exurban","DEM",60.5666686980103,"true","DEM",750711,0.497,91784,122616,37.7,0.187602153,0.246,0.026
"CA-24","CA",24,10.90673,"Suburban-Exurban","REP",39.4333313019897,"false","DEM",750711,0.497,91784,122616,37.7,0.187602153,0.246,0.026
"PA-11","PA",11,10.90266,"Suburban-Exurban","DEM",38.454861659081,"false","REP",768350,0.505,82321,104833,40.5,0.202161775,0.195,0.019
"PA-11","PA",11,10.90266,"Suburban-Exurban","REP",61.545138340919,"true","REP",768350,0.505,82321,104833,40.5,0.202161775,0.195,0.019
"MD-05","MD",5,10.89787,"Suburban-Exurban","REP",33.944821609129,"false","DEM",789972,0.5,121284,135099,38.8,0.151525624,0.233,0.028
"MD-05","MD",5,10.89787,"Suburban-Exurban","DEM",65.8955655062834,"true","DEM",789972,0.5,121284,135099,38.8,0.151525624,0.233,0.028
"MD-05","MD",5,10.89787,"Suburban-Exurban","",0.159612884587607,"","DEM",789972,0.5,121284,135099,38.8,0.151525624,0.233,0.028
"NC-04","NC",4,10.8961,"Suburban-Exurban","DEM",66.9067513082268,"true","DEM",761039,0.521,74019,101762,37.4,0.163069173,0.256,0.019
"NC-04","NC",4,10.8961,"Suburban-Exurban","REP",33.0932486917732,"false","DEM",761039,0.521,74019,101762,37.4,0.163069173,0.256,0.019
"WA-02","WA",2,10.88959,"Suburban-Exurban","DEM",60.0669383261867,"true","DEM",782277,0.497,82997,112828,40,0.199430636,0.23,0.026
"WA-02","WA",2,10.88959,"Suburban-Exurban","REP",39.7531390287136,"false","DEM",782277,0.497,82997,112828,40,0.199430636,0.23,0.026
"WA-02","WA",2,10.88959,"Suburban-Exurban","",0.179922645099623,"","DEM",782277,0.497,82997,112828,40,0.199430636,0.23,0.026
"CA-04","CA",4,10.88493,"Suburban-Exurban","DEM",67.8019370886944,"true","REP",765203,0.501,87319,120019,39.3,0.190464491,0.203,0.036
"CA-04","CA",4,10.88493,"Suburban-Exurban","REP",32.1980629113056,"false","REP",765203,0.501,87319,120019,39.3,0.190464491,0.203,0.036
"VA-07","VA",7,10.87841,"Suburban-Exurban","DEM",52.2076550493463,"true","DEM",798820,0.5,103589,118497,37.8,0.136954508,0.221,0.025
"VA-07","VA",7,10.87841,"Suburban-Exurban","REP",47.5567209293856,"false","DEM",798820,0.5,103589,118497,37.8,0.136954508,0.221,0.025
"VA-07","VA",7,10.87841,"Suburban-Exurban","",0.235624021268072,"","DEM",798820,0.5,103589,118497,37.8,0.136954508,0.221,0.025
"FL-12","FL",12,10.87248,"Suburban-Exurban","REP",70.3740741315859,"true","REP",806076,0.506,59804,90255,47,0.261756956,0.162,0.024
"FL-12","FL",12,10.87248,"Suburban-Exurban","DEM",29.6246836130996,"false","REP",806076,0.506,59804,90255,47,0.261756956,0.162,0.024
"FL-12","FL",12,10.87248,"Suburban-Exurban","W",0.00124225531452352,"false","REP",806076,0.506,59804,90255,47,0.261756956,0.162,0.024
"IN-05","IN",5,10.86186,"Suburban-Exurban","REP",61.0706265181722,"true","REP",772783,0.506,75915,114079,38.8,0.1668075,0.258,0.022
"IN-05","IN",5,10.86186,"Suburban-Exurban","DEM",38.9293734818278,"false","REP",772783,0.506,75915,114079,38.8,0.1668075,0.258,0.022
"CA-25","CA",25,10.85976,"Suburban-Exurban","DEM",57.378455172775,"true","REP",773601,0.496,65453,86556,37.3,0.171044246,0.112,0.038
"CA-25","CA",25,10.85976,"Suburban-Exurban","REP",42.621544827225,"false","REP",773601,0.496,65453,86556,37.3,0.171044246,0.112,0.038
"TX-04","TX",4,10.84754,"Suburban-Exurban","LIB",2.3628075575468,"false","REP",817813,0.5,92686,126702,38.8,0.145622532,0.278,0.021
"TX-04","TX",4,10.84754,"Suburban-Exurban","REP",66.7089828873204,"true","REP",817813,0.5,92686,126702,38.8,0.145622532,0.278,0.021
"TX-04","TX",4,10.84754,"Suburban-Exurban","DEM",30.9282095551328,"false","REP",817813,0.5,92686,126702,38.8,0.145622532,0.278,0.021
"CO-02","CO",2,10.84144,"Suburban-Exurban","DEM",69.976980784832,"true","DEM",726112,0.497,94059,125122,37.7,0.167906604,0.347,0.023
"CO-02","CO",2,10.84144,"Suburban-Exurban","REP",28.0071895630936,"false","DEM",726112,0.497,94059,125122,37.7,0.167906604,0.347,0.023
"CO-02","CO",2,10.84144,"Suburban-Exurban","ACP",0.627223446919639,"false","DEM",726112,0.497,94059,125122,37.7,0.167906604,0.347,0.023
"CO-02","CO",2,10.84144,"Suburban-Exurban","UTY",0.564157103993533,"false","DEM",726112,0.497,94059,125122,37.7,0.167906604,0.347,0.023
"CO-02","CO",2,10.84144,"Suburban-Exurban","OTH",0.824449101161281,"false","DEM",726112,0.497,94059,125122,37.7,0.167906604,0.347,0.023
"WA-03","WA",3,10.83859,"Suburban-Exurban","DEM",50.1358835873267,"true","REP",789222,0.501,85196,111673,40.4,0.187109584,0.18,0.026
"WA-03","WA",3,10.83859,"Suburban-Exurban","REP",49.3137018817297,"false","REP",789222,0.501,85196,111673,40.4,0.187109584,0.18,0.026
"WA-03","WA",3,10.83859,"Suburban-Exurban","",0.550414530943617,"","REP",789222,0.501,85196,111673,40.4,0.187109584,0.18,0.026
"TX-25","TX",25,10.83693,"Suburban-Exurban","REP",100,"true","REP",804617,0.51,73257,93297,37.3,0.16056832,0.207,0.026
"NC-13","NC",13,10.83426,"Suburban-Exurban","REP",48.4074044695074,"false","REP",776185,0.506,82201,107430,38.9,0.147535703,0.241,0.021
"NC-13","NC",13,10.83426,"Suburban-Exurban","DEM",51.5925955304926,"true","REP",776185,0.506,82201,107430,38.9,0.147535703,0.241,0.021
"OH-09","OH",9,10.81999,"Suburban-Exurban","DEM",56.6335986046005,"true","DEM",780071,0.506,62077,86175,41.1,0.194420764,0.172,0.022
"OH-09","OH",9,10.81999,"Suburban-Exurban","REP",43.3664013953995,"false","DEM",780071,0.506,62077,86175,41.1,0.194420764,0.172,0.022
"TN-02","TN",2,10.81321,"Suburban-Exurban","REP",67.9089535141171,"true","REP",790362,0.508,66809,92884,40.3,0.188326362,0.211,0.015
"TN-02","TN",2,10.81321,"Suburban-Exurban","DEM",32.0910464858829,"false","REP",790362,0.508,66809,92884,40.3,0.188326362,0.211,0.015
"LA-06","LA",6,10.79623,"Suburban-Exurban","REP",6.58463599064121,"false","REP",796937,0.513,70632,96885,35.9,0.15388042,0.202,0.03
"LA-06","LA",6,10.79623,"Suburban-Exurban","LIB",13.0162591977213,"false","REP",796937,0.513,70632,96885,35.9,0.15388042,0.202,0.03
"LA-06","LA",6,10.79623,"Suburban-Exurban","REP",80.3991048116374,"true","REP",796937,0.513,70632,96885,35.9,0.15388042,0.202,0.03
"NY-18","NY",18,10.77794,"Suburban-Exurban","DEM",46.1211819376678,"true","DEM",786432,0.502,87124,113651,39.5,0.175149282,0.192,0.025
"NY-18","NY",18,10.77794,"Suburban-Exurban","REP",43.8010432386081,"false","DEM",786432,0.502,87124,113651,39.5,0.175149282,0.192,0.025
"NY-18","NY",18,10.77794,"Suburban-Exurban","CON",5.49741062635507,"false","DEM",786432,0.502,87124,113651,39.5,0.175149282,0.192,0.025
"NY-18","NY",18,10.77794,"Suburban-Exurban","WFP",4.5223232841421,"true","DEM",786432,0.502,87124,113651,39.5,0.175149282,0.192,0.025
"NY-18","NY",18,10.77794,"Suburban-Exurban","",2.05277604071102,"","DEM",786432,0.502,87124,113651,39.5,0.175149282,0.192,0.025
"NY-18","NY",18,10.77794,"Suburban-Exurban","",0.0307055153845866,"","DEM",786432,0.502,87124,113651,39.5,0.175149282,0.192,0.025
"NY-18","NY",18,10.77794,"Suburban-Exurban","",0.0580409132269624,"","DEM",786432,0.502,87124,113651,39.5,0.175149282,0.192,0.025
"WI-05","WI",5,10.76168,"Suburban-Exurban","DEM",35.554246373404,"false","REP",741842,0.499,89947,120254,42.9,0.198948024,0.265,0.015
"WI-05","WI",5,10.76168,"Suburban-Exurban","REP",64.392652494036,"true","REP",741842,0.499,89947,120254,42.9,0.198948024,0.265,0.015
"WI-05","WI",5,10.76168,"Suburban-Exurban","",0.0531011325599765,"","REP",741842,0.499,89947,120254,42.9,0.198948024,0.265,0.015
"NY-22","NY",22,10.73647,"Suburban-Exurban","DEM",49.4821449845128,"false","REP",764843,0.508,68941,93531,40.4,0.194093428,0.197,0.023
"NY-22","NY",22,10.73647,"Suburban-Exurban","REP",43.3825500357398,"true","REP",764843,0.508,68941,93531,40.4,0.194093428,0.197,0.023
"NY-22","NY",22,10.73647,"Suburban-Exurban","CON",7.07908923040267,"true","REP",764843,0.508,68941,93531,40.4,0.194093428,0.197,0.023
"NY-22","NY",22,10.73647,"Suburban-Exurban","",1.97871991898975,"","REP",764843,0.508,68941,93531,40.4,0.194093428,0.197,0.023
"NY-22","NY",22,10.73647,"Suburban-Exurban","",0.0215928043840839,"","REP",764843,0.508,68941,93531,40.4,0.194093428,0.197,0.023
"NY-22","NY",22,10.73647,"Suburban-Exurban","",0.0562157493447701,"","REP",764843,0.508,68941,93531,40.4,0.194093428,0.197,0.023
"TX-21","TX",21,10.72731,"Suburban-Exurban","REP",62.8409390422351,"true","REP",807859,0.502,88786,118488,40.2,0.188608408,0.297,0.021
"TX-21","TX",21,10.72731,"Suburban-Exurban","DEM",37.1590609577649,"false","REP",807859,0.502,88786,118488,40.2,0.188608408,0.297,0.021
"TX-31","TX",31,10.70318,"Suburban-Exurban","REP",100,"true","REP",841841,0.502,89116,118353,37.2,0.14370172,0.253,0.025
"AZ-09","AZ",9,10.70182,"Suburban-Exurban","REP",97.7741714633466,"true","DEM",851459,0.501,73310,99426,41.5,0.210939106,0.157,0.03
"AZ-09","AZ",9,10.70182,"Suburban-Exurban","W",1.79070416106702,"false","DEM",851459,0.501,73310,99426,41.5,0.210939106,0.157,0.03
"AZ-09","AZ",9,10.70182,"Suburban-Exurban","W",0.435124375586378,"false","DEM",851459,0.501,73310,99426,41.5,0.210939106,0.157,0.03
"MI-08","MI",8,10.69794,"Suburban-Exurban","LIB",2.66714855755952,"false","DEM",768166,0.51,57526,81071,41.5,0.198567757,0.169,0.039
"MI-08","MI",8,10.69794,"Suburban-Exurban","DEM",52.3974071919277,"true","DEM",768166,0.51,57526,81071,41.5,0.198567757,0.169,0.039
"MI-08","MI",8,10.69794,"Suburban-Exurban","REP",42.2682956929532,"false","DEM",768166,0.51,57526,81071,41.5,0.198567757,0.169,0.039
"MI-08","MI",8,10.69794,"Suburban-Exurban","WCP",2.66714855755952,"false","DEM",768166,0.51,57526,81071,41.5,0.198567757,0.169,0.039
"CA-03","CA",3,10.69738,"Suburban-Exurban","DEM",46.3517041741696,"false","DEM",773866,0.502,98689,138499,43.7,0.223374589,0.263,0.023
"CA-03","CA",3,10.69738,"Suburban-Exurban","REP",53.6482958258304,"true","DEM",773866,0.502,98689,138499,43.7,0.223374589,0.263,0.023
"VA-01","VA",1,10.69374,"Suburban-Exurban","DEM",42.9562177964767,"false","REP",810541,0.511,99057,125150,41.8,0.199153405,0.28,0.017
"VA-01","VA",1,10.69374,"Suburban-Exurban","REP",55.9686294647286,"true","REP",810541,0.511,99057,125150,41.8,0.199153405,0.28,0.017
"VA-01","VA",1,10.69374,"Suburban-Exurban","IND",0.98849863745908,"false","REP",810541,0.511,99057,125150,41.8,0.199153405,0.28,0.017
"VA-01","VA",1,10.69374,"Suburban-Exurban","",0.0866541013356986,"","REP",810541,0.511,99057,125150,41.8,0.199153405,0.28,0.017
"TX-14","TX",14,10.69072,"Suburban-Exurban","DEM",29.8410970729396,"false","REP",773046,0.491,68463,97049,38.2,0.155941561,0.18,0.032
"TX-14","TX",14,10.69072,"Suburban-Exurban","REP",70.1589029270604,"true","REP",773046,0.491,68463,97049,38.2,0.155941561,0.18,0.032
"UT-02","UT",2,10.68866,"Suburban-Exurban","DEM",34.0109252541452,"false","REP",849661,0.489,80789,106281,33.7,0.139354401,0.213,0.019
"UT-02","UT",2,10.68866,"Suburban-Exurban","UUP",3.32383702327303,"false","REP",849661,0.489,80789,106281,33.7,0.139354401,0.213,0.019
"UT-02","UT",2,10.68866,"Suburban-Exurban","CON",2.95683483745119,"false","REP",849661,0.489,80789,106281,33.7,0.139354401,0.213,0.019
"UT-02","UT",2,10.68866,"Suburban-Exurban","REP",59.7084028851306,"true","REP",849661,0.489,80789,106281,33.7,0.139354401,0.213,0.019
"IL-17","IL",17,10.68504,"Suburban-Exurban","DEM",51.983716750385,"true","DEM",738355,0.502,56834,76341,38.7,0.189109575,0.158,0.029
"IL-17","IL",17,10.68504,"Suburban-Exurban","REP",48.013709500993,"false","DEM",738355,0.502,56834,76341,38.7,0.189109575,0.158,0.029
"IL-17","IL",17,10.68504,"Suburban-Exurban","W",0.00257374862197209,"false","DEM",738355,0.502,56834,76341,38.7,0.189109575,0.158,0.029
"AZ-06","AZ",6,10.67026,"Suburban-Exurban","DEM",49.2348611298002,"false","REP",790643,0.504,71152,97110,44.1,0.261196267,0.231,0.024
"AZ-06","AZ",6,10.67026,"Suburban-Exurban","REP",50.7327868805525,"true","REP",790643,0.504,71152,97110,44.1,0.261196267,0.231,0.024
"AZ-06","AZ",6,10.67026,"Suburban-Exurban","W",0.0203273563271044,"false","REP",790643,0.504,71152,97110,44.1,0.261196267,0.231,0.024
"AZ-06","AZ",6,10.67026,"Suburban-Exurban","W",0.0120246333202589,"false","REP",790643,0.504,71152,97110,44.1,0.261196267,0.231,0.024
"MA-09","MA",9,10.66888,"Suburban-Exurban","DEM",59.171751615219,"true","DEM",785636,0.507,94066,135443,47.3,0.246616754,0.251,0.025
"MA-09","MA",9,10.66888,"Suburban-Exurban","REP",40.7833811916726,"false","DEM",785636,0.507,94066,135443,47.3,0.246616754,0.251,0.025
"MA-09","MA",9,10.66888,"Suburban-Exurban","",0.0448671931083991,"","DEM",785636,0.507,94066,135443,47.3,0.246616754,0.251,0.025
"MA-09","MA",9,10.66888,"Suburban-Exurban","",2.43329743957885,"","DEM",785636,0.507,94066,135443,47.3,0.246616754,0.251,0.025
"CA-05","CA",5,10.6608,"Suburban-Exurban","REP",61.3094018301947,"true","DEM",778853,0.505,84734,117476,41.4,0.206017053,0.194,0.031
"CA-05","CA",5,10.6608,"Suburban-Exurban","DEM",38.6905981698053,"false","DEM",778853,0.505,84734,117476,41.4,0.206017053,0.194,0.031
"SC-01","SC",1,10.65648,"Suburban-Exurban","REP",56.3871336836817,"true","REP",762713,0.507,85282,114474,41.3,0.205288228,0.259,0.016
"SC-01","SC",1,10.65648,"Suburban-Exurban","ALI",0.965963891873655,"false","REP",762713,0.507,85282,114474,41.3,0.205288228,0.259,0.016
"SC-01","SC",1,10.65648,"Suburban-Exurban","DEM",42.4657383536073,"false","REP",762713,0.507,85282,114474,41.3,0.205288228,0.259,0.016
"SC-01","SC",1,10.65648,"Suburban-Exurban","",0.181164070837352,"","REP",762713,0.507,85282,114474,41.3,0.205288228,0.259,0.016
"SC-02","SC",2,10.65473,"Suburban-Exurban","REP",60.0095073255162,"true","REP",750640,0.514,71562,92365,40,0.176877065,0.214,0.029
